Total of 186 directories 
     key    d_min cc_perfect pred_cc_perfect
2fzt/w1/  6.00   0.530   0.490 
2fzt/w2/  2.05   0.045   0.050 
2fzt/w2/  2.50   0.071   0.070 
2fzt/w2/  3.00   0.096   0.090 
2fzt/w2/  3.50   0.123   0.100 
2fzt/w2/  4.00   0.144   0.110 
2fzt/w2/  4.50   0.171   0.100 
2fzt/w2/  5.00   0.195   0.100 
2fzt/w2/  5.50   0.215   0.110 
2fzt/w2/  6.00   0.250   0.110 
2g0t/w1/  2.67   0.260   0.270 
2g0t/w1/  3.00   0.339   0.330 
2g0t/w1/  3.50   0.439   0.410 
2g0t/w1/  4.00   0.499   0.440 
2g0t/w1/  4.50   0.525   0.450 
2g0t/w1/  5.00   0.539   0.460 
2g0t/w1/  5.50   0.559   0.480 
2g0t/w1/  6.00   0.589   0.510 
2g0t/w2/  2.82   0.103   0.220 
2g0t/w2/  3.00   0.113   0.240 
2g0t/w2/  3.50   0.163   0.300 
2g0t/w2/  4.00   0.205   0.330 
2g0t/w2/  4.50   0.230   0.350 
2g0t/w2/  5.00   0.259   0.360 
2g0t/w2/  5.50   0.296   0.380 
2g0t/w2/  6.00   0.323   0.410 
2g0t/w3/  2.74   0.139   0.170 
2g0t/w3/  3.00   0.166   0.210 
2g0t/w3/  3.50   0.220   0.260 
2g0t/w3/  4.00   0.260   0.290 
2g0t/w3/  4.50   0.295   0.300 
2g0t/w3/  5.00   0.322   0.310 
2g0t/w3/  5.50   0.340   0.340 
2g0t/w3/  6.00   0.385   0.370 
2g42/w1/  2.28   0.302   0.360 
2g42/w1/  3.00   0.476   0.490 
2g42/w1/  3.50   0.527   0.530 
2g42/w1/  4.00   0.545   0.540 
2g42/w1/  4.50   0.546   0.530 
2g42/w1/  5.00   0.536   0.530 
2g42/w1/  5.50   0.536   0.540 
2g42/w1/  6.00   0.547   0.550 
2gc9/w1/  1.70   0.236   0.320 
2gc9/w1/  2.00   0.331   0.400 
2gc9/w1/  2.50   0.457   0.490 
2gc9/w1/  3.00   0.555   0.550 
2gc9/w1/  3.50   0.596   0.580 
2gc9/w1/  4.00   0.618   0.590 
2gc9/w1/  4.50   0.615   0.600 
2gc9/w1/  5.00   0.599   0.590 
2gc9/w1/  5.50   0.590   0.590 
2gc9/w1/  6.00   0.591   0.590 
2gc9/w2/  1.70   0.255   0.310 
2gc9/w2/  2.00   0.348   0.390 
2gc9/w2/  2.50   0.484   0.500 
2gc9/w2/  3.00   0.587   0.560 
2gc9/w2/  3.50   0.631   0.590 
2gc9/w2/  4.00   0.647   0.610 
2gc9/w2/  4.50   0.640   0.610 
2gc9/w2/  5.00   0.625   0.610 
2gc9/w2/  5.50   0.607   0.610 
2gc9/w2/  6.00   0.583   0.610 
2nlv/w1/  1.30   0.071   0.080 
2nlv/w1/  2.00   0.152   0.160 
2nlv/w1/  2.50   0.183   0.180 
2nlv/w1/  3.00   0.197   0.200 
2nlv/w1/  3.50   0.219   0.200 
2nlv/w1/  4.00   0.258   0.210 
2nlv/w1/  4.50   0.278   0.200 
2nlv/w1/  5.00   0.279   0.200 
2nlv/w1/  5.50   0.307   0.200 
2nlv/w1/  6.00   0.330   0.200 
2nlv/w2/  1.30   0.508   0.420 
2nlv/w2/  2.00   0.708   0.610 
2nlv/w2/  2.50   0.738   0.640 
2nlv/w2/  3.00   0.741   0.650 
2nlv/w2/  3.50   0.738   0.660 
2nlv/w2/  4.00   0.742   0.660 
2nlv/w2/  4.50   0.731   0.660 
2nlv/w2/  5.00   0.722   0.650 
2nlv/w2/  5.50   0.708   0.650 
2nlv/w2/  6.00   0.698   0.650 
2nlv/w3/  1.33   0.472   0.440 
2nlv/w3/  2.00   0.683   0.620 
2nlv/w3/  2.50   0.724   0.650 
2nlv/w3/  3.00   0.729   0.660 
2nlv/w3/  3.50   0.741   0.670 
2nlv/w3/  4.00   0.751   0.670 
2nlv/w3/  4.50   0.759   0.670 
2nlv/w3/  5.00   0.753   0.670 
2nlv/w3/  5.50   0.750   0.670 
2nlv/w3/  6.00   0.744   0.670 
2nuj/w1/  2.00   0.427   0.270 
2nuj/w1/  2.50   0.603   0.400 
2nuj/w1/  3.00   0.710   0.490 
2nuj/w1/  3.50   0.747   0.540 
2nuj/w1/  4.00   0.754   0.560 
2nuj/w1/  4.50   0.743   0.560 
2nuj/w1/  5.00   0.719   0.560 
2nuj/w1/  5.50   0.707   0.560 
2nuj/w1/  6.00   0.708   0.570 
2nwv/w1/  1.85   0.206   0.320 
2nwv/w1/  2.50   0.402   0.500 
2nwv/w1/  3.00   0.536   0.580 
2nwv/w1/  3.50   0.599   0.610 
2nwv/w1/  4.00   0.633   0.630 
2nwv/w1/  4.50   0.639   0.630 
2nwv/w1/  5.00   0.668   0.630 
2nwv/w1/  5.50   0.667   0.630 
2nwv/w1/  6.00   0.666   0.640 
2nwv/w2/  1.90   0.194   0.310 
2nwv/w2/  2.50   0.354   0.470 
2nwv/w2/  3.00   0.495   0.550 
2nwv/w2/  3.50   0.574   0.590 
2nwv/w2/  4.00   0.618   0.600 
2nwv/w2/  4.50   0.638   0.600 
2nwv/w2/  5.00   0.645   0.600 
2nwv/w2/  5.50   0.636   0.600 
2nwv/w2/  6.00   0.622   0.610 
2nwv/w3/  1.95   0.006   0.040 
2nwv/w3/  2.50   0.022   0.060 
2nwv/w3/  3.00   0.036   0.080 
2nwv/w3/  3.50   0.055   0.100 
2nwv/w3/  4.00   0.031   0.100 
2nwv/w3/  4.50   0.028   0.100 
2nwv/w3/  5.00   0.012   0.100 
2nwv/w3/  5.50   0.004   0.110 
2nwv/w3/  6.00   0.045   0.110 
2o08/w1/  1.90   0.049   0.060 
2o08/w1/  2.50   0.091   0.090 
2o08/w1/  3.00   0.123   0.120 
2o08/w1/  3.50   0.154   0.140 
2o08/w1/  4.00   0.174   0.140 
2o08/w1/  4.50   0.167   0.150 
2o08/w1/  5.00   0.189   0.150 
2o08/w1/  5.50   0.199   0.150 
2o08/w1/  6.00   0.191   0.160 
2o08/w2/  2.47   0.257   0.330 
2o08/w2/  2.50   0.262   0.330 
2o08/w2/  3.00   0.366   0.420 
2o08/w2/  3.50   0.449   0.470 
2o08/w2/  4.00   0.483   0.480 
2o08/w2/  4.50   0.493   0.490 
2o08/w2/  5.00   0.497   0.490 
2o08/w2/  5.50   0.503   0.500 
2o08/w2/  6.00   0.515   0.520 
2o08/w3/  2.47   0.368   0.320 
2o08/w3/  2.50   0.371   0.320 
2o08/w3/  3.00   0.481   0.400 
2o08/w3/  3.50   0.557   0.450 
2o08/w3/  4.00   0.581   0.470 
2o08/w3/  4.50   0.597   0.480 
2o08/w3/  5.00   0.591   0.480 
2o08/w3/  5.50   0.584   0.490 
2o08/w3/  6.00   0.602   0.510 
2o08/w4/  2.46   0.290   0.340 
2o08/w4/  2.50   0.295   0.340 
2o08/w4/  3.00   0.410   0.430 
2o08/w4/  3.50   0.483   0.480 
2o08/w4/  4.00   0.515   0.500 
2o08/w4/  4.50   0.526   0.510 
2o08/w4/  5.00   0.532   0.510 
2o08/w4/  5.50   0.530   0.520 
2o08/w4/  6.00   0.554   0.540 
2o1q/w1/  1.50   0.175   0.050 
2o1q/w1/  2.00   0.277   0.080 
2o1q/w1/  2.50   0.360   0.110 
2o1q/w1/  3.00   0.398   0.130 
2o1q/w1/  3.50   0.415   0.130 
2o1q/w1/  4.00   0.404   0.140 
2o1q/w1/  4.50   0.400   0.140 
2o1q/w1/  5.00   0.375   0.130 
2o1q/w1/  5.50   0.344   0.130 
2o1q/w1/  6.00   0.309   0.140 
2o1q/w2/  2.00   0.326   0.380 
2o1q/w2/  2.50   0.495   0.500 
2o1q/w2/  3.00   0.620   0.580 
2o1q/w2/  3.50   0.663   0.620 
2o1q/w2/  4.00   0.685   0.630 
2o1q/w2/  4.50   0.690   0.630 
2o1q/w2/  5.00   0.672   0.630 
2o1q/w2/  5.50   0.660   0.630 
2o1q/w2/  6.00   0.635   0.640 
2o1q/w3/  2.00   0.410   0.360 
2o1q/w3/  2.50   0.564   0.490 
2o1q/w3/  3.00   0.661   0.580 
2o1q/w3/  3.50   0.688   0.610 
2o1q/w3/  4.00   0.686   0.630 
2o1q/w3/  4.50   0.681   0.630 
2o1q/w3/  5.00   0.656   0.630 
2o1q/w3/  5.50   0.643   0.630 
2o1q/w3/  6.00   0.622   0.640 
2o1q/w4/  2.00   0.341   0.370 
2o1q/w4/  2.50   0.519   0.490 
2o1q/w4/  3.00   0.622   0.570 
2o1q/w4/  3.50   0.665   0.610 
2o1q/w4/  4.00   0.689   0.620 
2o1q/w4/  4.50   0.687   0.630 
2o1q/w4/  5.00   0.667   0.620 
2o1q/w4/  5.50   0.663   0.630 
2o1q/w4/  6.00   0.621   0.630 
2o2x/w1/  1.50   0.486   0.400 
2o2x/w1/  2.00   0.689   0.530 
2o2x/w1/  2.50   0.750   0.580 
2o2x/w1/  3.00   0.756   0.600 
2o2x/w1/  3.50   0.751   0.620 
2o2x/w1/  4.00   0.752   0.620 
2o2x/w1/  4.50   0.741   0.620 
2o2x/w1/  5.00   0.714   0.620 
2o2x/w1/  5.50   0.699   0.620 
2o2x/w1/  6.00   0.695   0.620 
2o2x/w2/  1.50   0.497   0.390 
2o2x/w2/  2.00   0.681   0.510 
2o2x/w2/  2.50   0.734   0.560 
2o2x/w2/  3.00   0.741   0.580 
2o2x/w2/  3.50   0.732   0.590 
2o2x/w2/  4.00   0.741   0.600 
2o2x/w2/  4.50   0.737   0.600 
2o2x/w2/  5.00   0.707   0.600 
2o2x/w2/  5.50   0.681   0.600 
2o2x/w2/  6.00   0.666   0.610 
2o2z/w1/  2.60   0.385   0.370 
2o2z/w1/  3.00   0.525   0.460 
2o2z/w1/  3.50   0.649   0.530 
2o2z/w1/  4.00   0.696   0.550 
2o2z/w1/  4.50   0.710   0.560 
2o2z/w1/  5.00   0.708   0.570 
2o2z/w1/  5.50   0.702   0.570 
2o2z/w1/  6.00   0.699   0.590 
2o3l/w1/  2.05   0.605   0.520 
2o3l/w1/  2.50   0.703   0.610 
2o3l/w1/  3.00   0.735   0.660 
2o3l/w1/  3.50   0.736   0.670 
2o3l/w1/  4.00   0.729   0.670 
2o3l/w1/  4.50   0.714   0.680 
2o3l/w1/  5.00   0.698   0.680 
2o3l/w1/  5.50   0.699   0.680 
2o3l/w1/  6.00   0.720   0.680 
2o3l/w2/  2.00   0.410   0.530 
2o3l/w2/  2.50   0.582   0.630 
2o3l/w2/  3.00   0.655   0.670 
2o3l/w2/  3.50   0.670   0.680 
2o3l/w2/  4.00   0.676   0.680 
2o3l/w2/  4.50   0.677   0.680 
2o3l/w2/  5.00   0.664   0.680 
2o3l/w2/  5.50   0.669   0.680 
2o3l/w2/  6.00   0.682   0.690 
2o3l/w3/  2.00   0.506   0.530 
2o3l/w3/  2.50   0.656   0.620 
2o3l/w3/  3.00   0.701   0.660 
2o3l/w3/  3.50   0.709   0.680 
2o3l/w3/  4.00   0.708   0.680 
2o3l/w3/  4.50   0.693   0.680 
2o3l/w3/  5.00   0.683   0.680 
2o3l/w3/  5.50   0.677   0.680 
2o3l/w3/  6.00   0.682   0.680 
2o62/w1/  1.75   0.276   0.220 
2o62/w1/  2.50   0.473   0.350 
2o62/w1/  3.00   0.567   0.400 
2o62/w1/  3.50   0.605   0.430 
2o62/w1/  4.00   0.614   0.440 
2o62/w1/  4.50   0.596   0.440 
2o62/w1/  5.00   0.585   0.430 
2o62/w1/  5.50   0.566   0.430 
2o62/w1/  6.00   0.548   0.440 
2o7t/w1/  2.10   0.286   0.370 
2o7t/w1/  2.50   0.419   0.470 
2o7t/w1/  3.00   0.551   0.550 
2o7t/w1/  3.50   0.606   0.590 
2o7t/w1/  4.00   0.644   0.600 
2o7t/w1/  4.50   0.653   0.590 
2o7t/w1/  5.00   0.662   0.590 
2o7t/w1/  5.50   0.673   0.610 
2o7t/w1/  6.00   0.696   0.620 
2o7t/w2/  2.10   0.372   0.400 
2o7t/w2/  2.50   0.509   0.490 
2o7t/w2/  3.00   0.632   0.570 
2o7t/w2/  3.50   0.692   0.600 
2o7t/w2/  4.00   0.716   0.610 
2o7t/w2/  4.50   0.716   0.610 
2o7t/w2/  5.00   0.710   0.600 
2o7t/w2/  5.50   0.695   0.610 
2o7t/w2/  6.00   0.705   0.630 
2o8q/w1/  1.55   0.311  -1.000 
2o8q/w1/  2.00   0.502  -1.000 
2o8q/w1/  2.50   0.616  -1.000 
2o8q/w1/  3.00   0.670  -1.000 
2o8q/w1/  3.50   0.679  -1.000 
2o8q/w1/  4.00   0.663  -1.000 
2o8q/w1/  4.50   0.638  -1.000 
2o8q/w1/  5.00   0.617  -1.000 
2o8q/w1/  5.50   0.607  -1.000 
2o8q/w1/  6.00   0.594  -1.000 
2o8q/w2/  2.48   0.353   0.370 
2o8q/w2/  2.50   0.355   0.380 
2o8q/w2/  3.00   0.492   0.490 
2o8q/w2/  3.50   0.558   0.540 
2o8q/w2/  4.00   0.595   0.570 
2o8q/w2/  4.50   0.587   0.580 
2o8q/w2/  5.00   0.567   0.590 
2o8q/w2/  5.50   0.548   0.590 
2o8q/w2/  6.00   0.575   0.600 
2o8q/w3/  2.48   0.350   0.370 
2o8q/w3/  2.50   0.354   0.380 
2o8q/w3/  3.00   0.477   0.480 
2o8q/w3/  3.50   0.544   0.540 
2o8q/w3/  4.00   0.576   0.560 
2o8q/w3/  4.50   0.579   0.570 
2o8q/w3/  5.00   0.581   0.580 
2o8q/w3/  5.50   0.560   0.580 
2o8q/w3/  6.00   0.576   0.590 
2o8q/w4/  2.48   0.278   0.370 
2o8q/w4/  2.50   0.283   0.370 
2o8q/w4/  3.00   0.393   0.480 
2o8q/w4/  3.50   0.461   0.530 
2o8q/w4/  4.00   0.501   0.550 
2o8q/w4/  4.50   0.503   0.560 
2o8q/w4/  5.00   0.498   0.560 
2o8q/w4/  5.50   0.495   0.570 
2o8q/w4/  6.00   0.515   0.570 
2obp/w1/  1.70   0.459   0.520 
2obp/w1/  2.00   0.600   0.620 
2obp/w1/  2.50   0.745   0.680 
2obp/w1/  3.00   0.794   0.700 
2obp/w1/  3.50   0.805   0.710 
2obp/w1/  4.00   0.806   0.710 
2obp/w1/  4.50   0.797   0.710 
2obp/w1/  5.00   0.776   0.710 
2obp/w1/  5.50   0.784   0.710 
2obp/w1/  6.00   0.770   0.710 
2obp/w2/  1.70   0.508   0.540 
2obp/w2/  2.00   0.639   0.630 
2obp/w2/  2.50   0.762   0.690 
2obp/w2/  3.00   0.798   0.710 
2obp/w2/  3.50   0.806   0.710 
2obp/w2/  4.00   0.803   0.710 
2obp/w2/  4.50   0.792   0.720 
2obp/w2/  5.00   0.771   0.720 
2obp/w2/  5.50   0.772   0.720 
2obp/w2/  6.00   0.758   0.720 
2obp/w3/  1.70   0.593   0.540 
2obp/w3/  2.00   0.706   0.630 
2obp/w3/  2.50   0.801   0.690 
2obp/w3/  3.00   0.830   0.710 
2obp/w3/  3.50   0.831   0.720 
2obp/w3/  4.00   0.825   0.720 
2obp/w3/  4.50   0.812   0.720 
2obp/w3/  5.00   0.794   0.720 
2obp/w3/  5.50   0.799   0.720 
2obp/w3/  6.00   0.793   0.720 
2oc5/w1/  1.68   0.473   0.390 
2oc5/w1/  2.00   0.584   0.490 
2oc5/w1/  2.50   0.675   0.560 
2oc5/w1/  3.00   0.703   0.590 
2oc5/w1/  3.50   0.726   0.600 
2oc5/w1/  4.00   0.742   0.610 
2oc5/w1/  4.50   0.761   0.620 
2oc5/w1/  5.00   0.762   0.620 
2oc5/w1/  5.50   0.741   0.620 
2oc5/w1/  6.00   0.732   0.620 
2oc5/w2/  1.68   0.604   0.410 
2oc5/w2/  2.00   0.694   0.510 
2oc5/w2/  2.50   0.756   0.580 
2oc5/w2/  3.00   0.773   0.600 
2oc5/w2/  3.50   0.783   0.610 
2oc5/w2/  4.00   0.784   0.620 
2oc5/w2/  4.50   0.785   0.620 
2oc5/w2/  5.00   0.772   0.630 
2oc5/w2/  5.50   0.754   0.630 
2oc5/w2/  6.00   0.741   0.630 
2oc5/w3/  1.68   0.658   0.400 
2oc5/w3/  2.00   0.739   0.510 
2oc5/w3/  2.50   0.785   0.570 
2oc5/w3/  3.00   0.796   0.600 
2oc5/w3/  3.50   0.801   0.610 
2oc5/w3/  4.00   0.797   0.620 
2oc5/w3/  4.50   0.795   0.620 
2oc5/w3/  5.00   0.788   0.620 
2oc5/w3/  5.50   0.771   0.630 
2oc5/w3/  6.00   0.760   0.630 
2od5/w1/  1.79   0.274   0.360 
2od5/w1/  2.00   0.338   0.430 
2od5/w1/  2.50   0.493   0.550 
2od5/w1/  3.00   0.579   0.600 
2od5/w1/  3.50   0.608   0.620 
2od5/w1/  4.00   0.608   0.620 
2od5/w1/  4.50   0.605   0.620 
2od5/w1/  5.00   0.600   0.610 
2od5/w1/  5.50   0.579   0.610 
2od5/w1/  6.00   0.581   0.610 
2od5/w2/  1.85   0.282   0.390 
2od5/w2/  2.00   0.331   0.440 
2od5/w2/  2.50   0.486   0.560 
2od5/w2/  3.00   0.579   0.610 
2od5/w2/  3.50   0.603   0.630 
2od5/w2/  4.00   0.610   0.630 
2od5/w2/  4.50   0.601   0.630 
2od5/w2/  5.00   0.591   0.620 
2od5/w2/  5.50   0.580   0.620 
2od5/w2/  6.00   0.599   0.630 
2od6/w1/  1.85   0.449   0.450 
2od6/w1/  2.50   0.638   0.590 
2od6/w1/  3.00   0.690   0.630 
2od6/w1/  3.50   0.707   0.650 
2od6/w1/  4.00   0.713   0.650 
2od6/w1/  4.50   0.692   0.660 
2od6/w1/  5.00   0.690   0.660 
2od6/w1/  5.50   0.671   0.660 
2od6/w1/  6.00   0.655   0.660 
2od6/w2/  1.90   0.528   0.470 
2od6/w2/  2.50   0.687   0.600 
2od6/w2/  3.00   0.731   0.640 
2od6/w2/  3.50   0.739   0.660 
2od6/w2/  4.00   0.736   0.670 
2od6/w2/  4.50   0.703   0.670 
2od6/w2/  5.00   0.667   0.670 
2od6/w2/  5.50   0.633   0.670 
2od6/w2/  6.00   0.605   0.670 
2od6/w3/  1.90   0.434   0.450 
2od6/w3/  2.50   0.613   0.580 
2od6/w3/  3.00   0.670   0.630 
2od6/w3/  3.50   0.686   0.640 
2od6/w3/  4.00   0.687   0.650 
2od6/w3/  4.50   0.671   0.650 
2od6/w3/  5.00   0.654   0.650 
2od6/w3/  5.50   0.633   0.650 
2od6/w3/  6.00   0.610   0.650 
2oh3/w1/  2.00   0.351   0.500 
2oh3/w1/  2.50   0.533   0.620 
2oh3/w1/  3.00   0.642   0.670 
2oh3/w1/  3.50   0.692   0.690 
2oh3/w1/  4.00   0.689   0.700 
2oh3/w1/  4.50   0.671   0.700 
2oh3/w1/  5.00   0.682   0.700 
2oh3/w1/  5.50   0.671   0.710 
2oh3/w1/  6.00   0.682   0.710 
2oh3/w2/  2.00   0.375   0.510 
2oh3/w2/  2.50   0.552   0.630 
2oh3/w2/  3.00   0.645   0.680 
2oh3/w2/  3.50   0.679   0.700 
2oh3/w2/  4.00   0.683   0.710 
2oh3/w2/  4.50   0.664   0.710 
2oh3/w2/  5.00   0.676   0.710 
2oh3/w2/  5.50   0.666   0.710 
2oh3/w2/  6.00   0.674   0.720 
2okc/w1/  2.20   0.298   0.420 
2okc/w1/  2.50   0.392   0.500 
2okc/w1/  3.00   0.538   0.590 
2okc/w1/  3.50   0.614   0.630 
2okc/w1/  4.00   0.648   0.650 
2okc/w1/  4.50   0.649   0.650 
2okc/w1/  5.00   0.641   0.650 
2okc/w1/  5.50   0.641   0.660 
2okc/w1/  6.00   0.646   0.660 
2okc/w2/  2.21   0.394   0.460 
2okc/w2/  2.50   0.491   0.540 
2okc/w2/  3.00   0.609   0.620 
2okc/w2/  3.50   0.658   0.650 
2okc/w2/  4.00   0.678   0.670 
2okc/w2/  4.50   0.668   0.670 
2okc/w2/  5.00   0.652   0.670 
2okc/w2/  5.50   0.645   0.670 
2okc/w2/  6.00   0.642   0.680 
2okc/w3/  2.21   0.290   0.440 
2okc/w3/  2.50   0.378   0.520 
2okc/w3/  3.00   0.529   0.600 
2okc/w3/  3.50   0.612   0.640 
2okc/w3/  4.00   0.647   0.650 
2okc/w3/  4.50   0.650   0.660 
2okc/w3/  5.00   0.645   0.660 
2okc/w3/  5.50   0.643   0.660 
2okc/w3/  6.00   0.641   0.670 
2okf/w1/  1.60   0.324   0.350 
2okf/w1/  2.00   0.488   0.460 
2okf/w1/  2.50   0.581   0.510 
2okf/w1/  3.00   0.615   0.540 
2okf/w1/  3.50   0.638   0.550 
2okf/w1/  4.00   0.650   0.560 
2okf/w1/  4.50   0.665   0.560 
2okf/w1/  5.00   0.649   0.560 
2okf/w1/  5.50   0.642   0.560 
2okf/w1/  6.00   0.649   0.560 
2okf/w2/  1.60   0.371   0.380 
2okf/w2/  2.00   0.547   0.490 
2okf/w2/  2.50   0.637   0.550 
2okf/w2/  3.00   0.685   0.570 
2okf/w2/  3.50   0.696   0.590 
2okf/w2/  4.00   0.712   0.590 
2okf/w2/  4.50   0.714   0.600 
2okf/w2/  5.00   0.696   0.600 
2okf/w2/  5.50   0.695   0.600 
2okf/w2/  6.00   0.686   0.600 
2okf/w3/  1.60   0.463   0.380 
2okf/w3/  2.00   0.642   0.500 
2okf/w3/  2.50   0.719   0.560 
2okf/w3/  3.00   0.756   0.580 
2okf/w3/  3.50   0.758   0.600 
2okf/w3/  4.00   0.765   0.610 
2okf/w3/  4.50   0.753   0.610 
2okf/w3/  5.00   0.725   0.610 
2okf/w3/  5.50   0.727   0.610 
2okf/w3/  6.00   0.719   0.610 
2ooj/w1/  1.84   0.461   0.400 
2ooj/w1/  2.50   0.614   0.550 
2ooj/w1/  3.00   0.663   0.600 
2ooj/w1/  3.50   0.670   0.620 
2ooj/w1/  4.00   0.666   0.630 
2ooj/w1/  4.50   0.650   0.630 
2ooj/w1/  5.00   0.656   0.630 
2ooj/w1/  5.50   0.644   0.620 
2ooj/w1/  6.00   0.618   0.630 
2opk/w1/  2.10   0.202   0.260 
2opk/w1/  2.50   0.282   0.350 
2opk/w1/  3.00   0.384   0.440 
2opk/w1/  3.50   0.457   0.490 
2opk/w1/  4.00   0.499   0.500 
2opk/w1/  4.50   0.536   0.500 
2opk/w1/  5.00   0.537   0.490 
2opk/w1/  5.50   0.561   0.490 
2opk/w1/  6.00   0.558   0.500 
2opk/w2/  2.10   0.259   0.260 
2opk/w2/  2.50   0.347   0.350 
2opk/w2/  3.00   0.460   0.440 
2opk/w2/  3.50   0.547   0.490 
2opk/w2/  4.00   0.597   0.510 
2opk/w2/  4.50   0.619   0.510 
2opk/w2/  5.00   0.611   0.500 
2opk/w2/  5.50   0.604   0.500 
2opk/w2/  6.00   0.604   0.510 
2opk/w3/  2.10   0.225   0.270 
2opk/w3/  2.50   0.300   0.360 
2opk/w3/  3.00   0.404   0.450 
2opk/w3/  3.50   0.475   0.500 
2opk/w3/  4.00   0.523   0.510 
2opk/w3/  4.50   0.559   0.510 
2opk/w3/  5.00   0.551   0.500 
2opk/w3/  5.50   0.533   0.500 
2opk/w3/  6.00   0.530   0.510 
2osd/w1/  2.30   0.323   0.440 
2osd/w1/  3.00   0.493   0.590 
2osd/w1/  3.50   0.571   0.640 
2osd/w1/  4.00   0.600   0.660 
2osd/w1/  4.50   0.617   0.660 
2osd/w1/  5.00   0.619   0.660 
2osd/w1/  5.50   0.607   0.660 
2osd/w1/  6.00   0.627   0.670 
2osd/w2/  2.30   0.344   0.450 
2osd/w2/  3.00   0.492   0.600 
2osd/w2/  3.50   0.548   0.650 
2osd/w2/  4.00   0.566   0.670 
2osd/w2/  4.50   0.576   0.670 
2osd/w2/  5.00   0.575   0.670 
2osd/w2/  5.50   0.558   0.680 
2osd/w2/  6.00   0.580   0.690 
2osd/w3/  2.30   0.302   0.450 
2osd/w3/  3.00   0.467   0.600 
2osd/w3/  3.50   0.561   0.650 
2osd/w3/  4.00   0.591   0.660 
2osd/w3/  4.50   0.600   0.670 
2osd/w3/  5.00   0.608   0.670 
2osd/w3/  5.50   0.600   0.670 
2osd/w3/  6.00   0.609   0.680 
2otm/w1/  1.85   0.266   0.300 
2otm/w1/  2.50   0.453   0.440 
2otm/w1/  3.00   0.546   0.510 
2otm/w1/  3.50   0.574   0.530 
2otm/w1/  4.00   0.597   0.540 
2otm/w1/  4.50   0.594   0.540 
2otm/w1/  5.00   0.598   0.540 
2otm/w1/  5.50   0.576   0.540 
2otm/w1/  6.00   0.592   0.550 
2otm/w2/  1.85   0.252   0.310 
2otm/w2/  2.50   0.427   0.460 
2otm/w2/  3.00   0.524   0.530 
2otm/w2/  3.50   0.552   0.560 
2otm/w2/  4.00   0.572   0.560 
2otm/w2/  4.50   0.569   0.560 
2otm/w2/  5.00   0.555   0.560 
2otm/w2/  5.50   0.533   0.560 
2otm/w2/  6.00   0.537   0.570 
2otm/w3/  1.90   0.319   0.320 
2otm/w3/  2.50   0.497   0.460 
2otm/w3/  3.00   0.591   0.530 
2otm/w3/  3.50   0.617   0.560 
2otm/w3/  4.00   0.631   0.570 
2otm/w3/  4.50   0.621   0.570 
2otm/w3/  5.00   0.604   0.570 
2otm/w3/  5.50   0.585   0.570 
2otm/w3/  6.00   0.596   0.580 
2ozg/w1/  2.00   0.273   0.260 
2ozg/w1/  2.50   0.437   0.380 
2ozg/w1/  3.00   0.535   0.460 
2ozg/w1/  3.50   0.579   0.500 
2ozg/w1/  4.00   0.593   0.520 
2ozg/w1/  4.50   0.593   0.520 
2ozg/w1/  5.00   0.600   0.530 
2ozg/w1/  5.50   0.598   0.540 
2ozg/w1/  6.00   0.597   0.550 
2ozg/w2/  2.05   0.130   0.330 
2ozg/w2/  2.50   0.217   0.440 
2ozg/w2/  3.00   0.274   0.520 
2ozg/w2/  3.50   0.316   0.550 
2ozg/w2/  4.00   0.324   0.570 
2ozg/w2/  4.50   0.334   0.570 
2ozg/w2/  5.00   0.344   0.570 
2ozg/w2/  5.50   0.365   0.580 
2ozg/w2/  6.00   0.377   0.590 
2ozg/w3/  2.05   0.378   0.290 
2ozg/w3/  2.50   0.543   0.410 
2ozg/w3/  3.00   0.644   0.490 
2ozg/w3/  3.50   0.678   0.530 
2ozg/w3/  4.00   0.683   0.550 
2ozg/w3/  4.50   0.660   0.550 
2ozg/w3/  5.00   0.654   0.550 
2ozg/w3/  5.50   0.646   0.560 
2ozg/w3/  6.00   0.644   0.570 
2ozj/w1/  1.60   0.478   0.510 
2ozj/w1/  2.00   0.649   0.620 
2ozj/w1/  2.50   0.728   0.670 
2ozj/w1/  3.00   0.764   0.690 
2ozj/w1/  3.50   0.757   0.700 
2ozj/w1/  4.00   0.757   0.700 
2ozj/w1/  4.50   0.731   0.700 
2ozj/w1/  5.00   0.712   0.700 
2ozj/w1/  5.50   0.690   0.700 
2ozj/w1/  6.00   0.658   0.700 
2ozj/w2/  1.60   0.285   0.530 
2ozj/w2/  2.00   0.452   0.640 
2ozj/w2/  2.50   0.588   0.690 
2ozj/w2/  3.00   0.649   0.700 
2ozj/w2/  3.50   0.644   0.710 
2ozj/w2/  4.00   0.655   0.710 
2ozj/w2/  4.50   0.641   0.710 
2ozj/w2/  5.00   0.635   0.710 
2ozj/w2/  5.50   0.619   0.710 
2ozj/w2/  6.00   0.597   0.710 
2ozj/w3/  1.60   0.317   0.520 
2ozj/w3/  2.00   0.513   0.640 
2ozj/w3/  2.50   0.655   0.690 
2ozj/w3/  3.00   0.709   0.710 
2ozj/w3/  3.50   0.717   0.710 
2ozj/w3/  4.00   0.720   0.720 
2ozj/w3/  4.50   0.690   0.720 
2ozj/w3/  5.00   0.678   0.720 
2ozj/w3/  5.50   0.656   0.710 
2ozj/w3/  6.00   0.632   0.710 
